State,District,Subdistt,village_code,name,households,population_total,population_male,population_female,literate_total,literate_male,literate_female,illiterate_total,illiterate_male,illiterate_female,workers_total,workers_male,workers_female,cultivators,agri_labourers,household_industry_workers,non_workers,latitude,longitude,location_precision
9,145,764,124261,Phondar,1422,8725,4771,3954,5439,3593,1846,3286,1178,2108,2507,2017,490,1225,214,58,6218,27.4925,77.6737,block_centroid_approximation
9,145,764,124262,Dhakpura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124263,Senha,172,1101,601,500,803,492,311,298,109,189,499,319,180,313,79,10,602,27.4925,77.6737,block_centroid_approximation
9,145,764,124264,Kosi Khurd,832,5265,2844,2421,3093,1979,1114,2172,865,1307,1524,1312,212,334,355,49,3741,27.4925,77.6737,block_centroid_approximation
9,145,764,124265,Magorra,2238,13690,7341,6349,8966,5541,3425,4724,1800,2924,3969,3201,768,1153,119,65,9721,27.4925,77.6737,block_centroid_approximation
9,145,764,124266,Rasulpur,404,2375,1265,1110,1452,935,517,923,330,593,825,623,202,249,25,1,1550,27.4925,77.6737,block_centroid_approximation
9,145,764,124267,Gopalpur,58,313,160,153,231,129,102,82,31,51,145,78,67,89,1,0,168,27.4925,77.6737,block_centroid_approximation
9,145,764,124268,Sonoth Shumali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124269,Sonoth Janubi,136,790,417,373,488,303,185,302,114,188,222,189,33,55,70,7,568,27.4925,77.6737,block_centroid_approximation
9,145,764,124270,Pura,351,2167,1148,1019,1377,820,557,790,328,462,950,540,410,250,371,14,1217,27.4925,77.6737,block_centroid_approximation
9,145,764,124271,Jhapara,136,769,420,349,422,274,148,347,146,201,196,193,3,63,17,0,573,27.4925,77.6737,block_centroid_approximation
9,145,764,124272,Badhauta,441,2807,1491,1316,1436,926,510,1371,565,806,861,643,218,331,197,0,1946,27.4925,77.6737,block_centroid_approximation
9,145,764,124273,Nagla Neta,76,462,248,214,238,152,86,224,96,128,132,118,14,94,15,0,330,27.4925,77.6737,block_centroid_approximation
9,145,764,124274,Bhadal Sundar,282,1858,1011,847,1041,675,366,817,336,481,552,447,105,257,82,29,1306,27.4925,77.6737,block_centroid_approximation
9,145,764,124275,Bhadal Ichchha,178,1099,592,507,590,384,206,509,208,301,292,260,32,132,13,1,807,27.4925,77.6737,block_centroid_approximation
9,145,764,124276,Konai,358,2220,1202,1018,954,675,279,1266,527,739,883,551,332,354,17,3,1337,27.4925,77.6737,block_centroid_approximation
9,145,764,124277,Junhaidi,313,2051,1118,933,1220,794,426,831,324,507,641,504,137,413,46,7,1410,27.4925,77.6737,block_centroid_approximation
9,145,764,124278,Ral,2092,12826,6901,5925,7260,4678,2582,5566,2223,3343,4045,3297,748,1366,761,91,8781,27.4925,77.6737,block_centroid_approximation
9,145,764,124279,Maghera,393,2288,1231,1057,1255,848,407,1033,383,650,720,561,159,420,43,20,1568,27.4925,77.6737,block_centroid_approximation
9,145,764,124280,Tos,468,2936,1631,1305,1550,1079,471,1386,552,834,1151,807,344,324,68,28,1785,27.4925,77.6737,block_centroid_approximation
9,145,764,124281,Jikhangaon,657,3772,2049,1723,2088,1400,688,1684,649,1035,1157,990,167,363,148,19,2615,27.4925,77.6737,block_centroid_approximation
9,145,764,124282,Basonti,418,2679,1426,1253,1527,978,549,1152,448,704,921,690,231,270,72,29,1758,27.4925,77.6737,block_centroid_approximation
9,145,764,124283,Mukhrai,294,1666,856,810,1052,643,409,614,213,401,426,374,52,208,45,9,1240,27.4925,77.6737,block_centroid_approximation
9,145,764,124284,Muhal Sakraya Bangar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124285,Muhal Sakrayakhadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124286,Sakraya Bangar,1171,6927,3639,3288,3873,2457,1416,3054,1182,1872,2509,1669,840,944,216,82,4418,27.4925,77.6737,block_centroid_approximation
9,145,764,124287,Jonai,239,1351,715,636,822,520,302,529,195,334,398,328,70,60,203,29,953,27.4925,77.6737,block_centroid_approximation
9,145,764,124288,Atas Bangar,1214,7397,3978,3419,4199,2682,1517,3198,1296,1902,2547,1867,680,695,199,111,4850,27.4925,77.6737,block_centroid_approximation
9,145,764,124289,Sakraya Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124290,Atas Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124291,Sunrakh Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124292,Sunrakh Bangar,925,5634,3003,2631,3615,2185,1430,2019,818,1201,1636,1376,260,214,324,54,3998,27.4925,77.6737,block_centroid_approximation
9,145,764,124293,Jait,1528,9287,4968,4319,5482,3431,2051,3805,1537,2268,2638,2215,423,887,235,212,6649,27.4925,77.6737,block_centroid_approximation
9,145,764,124294,Chhatikara,1004,6077,3167,2910,3910,2377,1533,2167,790,1377,1732,1427,305,302,68,63,4345,27.4925,77.6737,block_centroid_approximation
9,145,764,124295,Tahra,560,3306,1784,1522,1827,1182,645,1479,602,877,956,823,133,55,194,29,2350,27.4925,77.6737,block_centroid_approximation
9,145,764,124296,Vrindaban Bangar,203,951,577,374,763,487,276,188,90,98,307,226,81,15,6,28,644,27.4925,77.6737,block_centroid_approximation
9,145,764,124297,Rajpur Khadar,180,870,542,328,529,373,156,341,169,172,324,298,26,7,69,9,546,27.4925,77.6737,block_centroid_approximation
9,145,764,124298,Vrindaban Khadar,177,811,465,346,579,375,204,232,90,142,253,214,39,29,10,14,558,27.4925,77.6737,block_centroid_approximation
9,145,764,124299,Rajpur Naobaramad,744,3550,1760,1790,2718,1467,1251,832,293,539,1057,852,205,61,44,31,2493,27.4925,77.6737,block_centroid_approximation
9,145,764,124300,Dhorera Khadar,69,339,138,201,178,79,99,161,59,102,118,74,44,8,12,10,221,27.4925,77.6737,block_centroid_approximation
9,145,764,124301,Dhorera Bangar,600,3625,1940,1685,1945,1280,665,1680,660,1020,1005,899,106,64,22,19,2620,27.4925,77.6737,block_centroid_approximation
9,145,764,124302,Bati,1381,8308,4457,3851,5034,3254,1780,3274,1203,2071,2453,2022,431,744,146,44,5855,27.4925,77.6737,block_centroid_approximation
9,145,764,124303,Allhepur,109,629,342,287,388,249,139,241,93,148,350,192,158,63,18,22,279,27.4925,77.6737,block_centroid_approximation
9,145,764,124304,Chharaura,450,2997,1585,1412,1742,1071,671,1255,514,741,752,695,57,126,8,33,2245,27.4925,77.6737,block_centroid_approximation
9,145,764,124305,Ahilya Ganj Bangar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124306,Jaisinghpura Bangar,26,147,75,72,100,57,43,47,18,29,88,45,43,5,11,22,59,27.4925,77.6737,block_centroid_approximation
9,145,764,124307,Kota,637,4214,2242,1972,2691,1556,1135,1523,686,837,1098,1021,77,72,84,23,3116,27.4925,77.6737,block_centroid_approximation
9,145,764,124308,Bajna,694,4066,2204,1862,1944,1255,689,2122,949,1173,1099,927,172,137,97,41,2967,27.4925,77.6737,block_centroid_approximation
9,145,764,124309,Arhera,283,1900,1041,859,1097,720,377,803,321,482,519,492,27,131,51,24,1381,27.4925,77.6737,block_centroid_approximation
9,145,764,124310,Phenchari,440,2554,1383,1171,1493,957,536,1061,426,635,757,644,113,205,228,43,1797,27.4925,77.6737,block_centroid_approximation
9,145,764,124311,Sakana,197,1119,633,486,717,461,256,402,172,230,302,280,22,107,34,4,817,27.4925,77.6737,block_centroid_approximation
9,145,764,124312,Mora,750,4246,2311,1935,2599,1649,950,1647,662,985,1795,1177,618,500,188,34,2451,27.4925,77.6737,block_centroid_approximation
9,145,764,124313,Jachonda,535,3103,1657,1446,1904,1198,706,1199,459,740,1052,720,332,305,33,20,2051,27.4925,77.6737,block_centroid_approximation
9,145,764,124314,Khamini,734,4427,2313,2114,2343,1521,822,2084,792,1292,1073,1006,67,188,27,28,3354,27.4925,77.6737,block_centroid_approximation
9,145,764,124315,Datiya,412,2518,1278,1240,1560,928,632,958,350,608,805,622,183,173,131,54,1713,27.4925,77.6737,block_centroid_approximation
9,145,764,124316,Nagla Sadola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124317,Ganesara,1031,5345,2901,2444,3873,2264,1609,1472,637,835,1611,1441,170,266,122,19,3734,27.4925,77.6737,block_centroid_approximation
9,145,764,124318,Govindpur,117,651,344,307,334,213,121,317,131,186,212,181,31,29,6,4,439,27.4925,77.6737,block_centroid_approximation
9,145,764,124319,Keshonpur Manoharpur Dehat,252,1169,604,565,996,519,477,173,85,88,366,317,49,24,8,53,803,27.4925,77.6737,block_centroid_approximation
9,145,764,124320,Girdharpur,1261,7628,4166,3462,4494,2906,1588,3134,1260,1874,2098,1804,294,169,47,43,5530,27.4925,77.6737,block_centroid_approximation
9,145,764,124321,Satoha Asgarpur,880,4798,2588,2210,2907,1757,1150,1891,831,1060,1595,1176,419,242,95,17,3203,27.4925,77.6737,block_centroid_approximation
9,145,764,124322,Nagla Kasi,448,2558,1372,1186,1431,935,496,1127,437,690,968,617,351,177,45,11,1590,27.4925,77.6737,block_centroid_approximation
9,145,764,124323,Nagla Bohra,231,1440,783,657,808,548,260,632,235,397,511,352,159,154,11,78,929,27.4925,77.6737,block_centroid_approximation
9,145,764,124324,Junsuti,778,4614,2484,2130,2666,1758,908,1948,726,1222,1468,1218,250,322,156,28,3146,27.4925,77.6737,block_centroid_approximation
9,145,764,124325,Hakimpur,199,1322,746,576,857,563,294,465,183,282,342,316,26,179,4,11,980,27.4925,77.6737,block_centroid_approximation
9,145,764,124326,Nagla Mana,314,1929,1030,899,924,601,323,1005,429,576,498,468,30,192,10,6,1431,27.4925,77.6737,block_centroid_approximation
9,145,764,124327,Uspar,1217,7225,3852,3373,3768,2448,1320,3457,1404,2053,1938,1694,244,390,84,126,5287,27.4925,77.6737,block_centroid_approximation
9,145,764,124328,Nagla Gaju,63,368,206,162,213,146,67,155,60,95,92,87,5,31,9,0,276,27.4925,77.6737,block_centroid_approximation
9,145,764,124329,Basai,68,470,254,216,270,183,87,200,71,129,200,112,88,60,13,1,270,27.4925,77.6737,block_centroid_approximation
9,145,764,124330,Shahpur Chainpur,156,1033,537,496,571,363,208,462,174,288,242,227,15,125,12,0,791,27.4925,77.6737,block_centroid_approximation
9,145,764,124331,Beruka,114,761,417,344,444,281,163,317,136,181,235,172,63,59,27,4,526,27.4925,77.6737,block_centroid_approximation
9,145,764,124332,Shahpur Jaran,187,1133,606,527,584,385,199,549,221,328,357,274,83,107,78,7,776,27.4925,77.6737,block_centroid_approximation
9,145,764,124333,Unchagaon,547,3407,1862,1545,2125,1303,822,1282,559,723,835,764,71,252,67,66,2572,27.4925,77.6737,block_centroid_approximation
9,145,764,124334,Nabipur,174,941,509,432,565,371,194,376,138,238,262,211,51,27,2,6,679,27.4925,77.6737,block_centroid_approximation
9,145,764,124335,Navganva,643,3713,1982,1731,2201,1375,826,1512,607,905,1118,934,184,205,152,31,2595,27.4925,77.6737,block_centroid_approximation
9,145,764,124336,Mathura Bangar,833,4756,2615,2141,3011,1816,1195,1745,799,946,1375,1155,220,111,54,97,3381,27.4925,77.6737,block_centroid_approximation
9,145,764,124337,Maholi,1955,12011,6582,5429,7878,4806,3072,4133,1776,2357,3987,2938,1049,456,378,92,8024,27.4925,77.6737,block_centroid_approximation
9,145,764,124338,Salempur Mathura,437,2475,1335,1140,1555,980,575,920,355,565,762,648,114,116,168,8,1713,27.4925,77.6737,block_centroid_approximation
9,145,764,124339,Mukandpur,319,1860,1001,859,1119,722,397,741,279,462,823,503,320,161,11,6,1037,27.4925,77.6737,block_centroid_approximation
9,145,764,124340,Masum Nagar,195,1256,696,560,749,516,233,507,180,327,692,392,300,48,17,2,564,27.4925,77.6737,block_centroid_approximation
9,145,764,124341,Narholi,1003,5805,3111,2694,3556,2222,1334,2249,889,1360,1355,1225,130,92,139,26,4450,27.4925,77.6737,block_centroid_approximation
9,145,764,124342,Navada,986,5147,2759,2388,3488,2062,1426,1659,697,962,1390,1210,180,94,187,41,3757,27.4925,77.6737,block_centroid_approximation
9,145,764,124343,Murshidpur Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124344,Madhopur Khadar,54,399,197,202,241,145,96,158,52,106,110,95,15,1,12,4,289,27.4925,77.6737,block_centroid_approximation
9,145,764,124345,Murshidpur Bangar,77,434,225,209,324,179,145,110,46,64,137,123,14,18,6,14,297,27.4925,77.6737,block_centroid_approximation
9,145,764,124346,Mai Mirzapur Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124347,Mai Mirzapur Bangar,1123,6001,3246,2755,3989,2449,1540,2012,797,1215,1659,1334,325,175,280,41,4342,27.4925,77.6737,block_centroid_approximation
9,145,764,124348,Tartura,1645,9364,5005,4359,7331,4261,3070,2033,744,1289,2101,1924,177,72,30,61,7263,27.4925,77.6737,block_centroid_approximation
9,145,764,124349,Aurangabad Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124350,Azampur,117,720,386,334,482,288,194,238,98,140,177,171,6,51,4,3,543,27.4925,77.6737,block_centroid_approximation
9,145,764,124351,Aduki,989,6163,3269,2894,3869,2421,1448,2294,848,1446,1958,1482,476,387,91,33,4205,27.4925,77.6737,block_centroid_approximation
9,145,764,124352,Ronchi Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124353,Koila Alipur Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124354,Koila Alipur Bangar,415,2390,1297,1093,1413,892,521,977,405,572,715,575,140,196,33,7,1675,27.4925,77.6737,block_centroid_approximation
9,145,764,124355,Madanpura Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124356,Madanpura Bangar,132,818,411,407,484,291,193,334,120,214,182,170,12,116,8,3,636,27.4925,77.6737,block_centroid_approximation
9,145,764,124357,Karnawal Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124358,Karnawal Bangar,292,1848,954,894,1042,636,406,806,318,488,426,407,19,267,32,2,1422,27.4925,77.6737,block_centroid_approximation
9,145,764,124359,Ladpur,441,2713,1399,1314,1505,921,584,1208,478,730,933,654,279,183,275,1,1780,27.4925,77.6737,block_centroid_approximation
9,145,764,124360,Nagla Maniram,40,270,141,129,189,115,74,81,26,55,72,68,4,21,29,1,198,27.4925,77.6737,block_centroid_approximation
9,145,764,124361,Baburi Sharqi,90,571,301,270,353,216,137,218,85,133,199,138,61,62,7,3,372,27.4925,77.6737,block_centroid_approximation
9,145,764,124362,Anganpura,208,1216,652,564,689,464,225,527,188,339,526,328,198,19,41,3,690,27.4925,77.6737,block_centroid_approximation
9,145,764,124363,Baburi Garbi,231,1431,760,671,803,510,293,628,250,378,349,328,21,93,3,0,1082,27.4925,77.6737,block_centroid_approximation
9,145,764,124364,Nagari,177,1039,577,462,619,404,215,420,173,247,266,251,15,135,58,9,773,27.4925,77.6737,block_centroid_approximation
9,145,764,124365,Umari,462,2661,1433,1228,1985,1188,797,676,245,431,972,644,328,505,31,8,1689,27.4925,77.6737,block_centroid_approximation
9,145,764,124366,Rampur,400,2403,1331,1072,1594,1057,537,809,274,535,678,611,67,221,32,19,1725,27.4925,77.6737,block_centroid_approximation
9,145,764,124367,Mudesi,300,1762,937,825,1165,709,456,597,228,369,526,431,95,139,154,36,1236,27.4925,77.6737,block_centroid_approximation
9,145,764,124368,Tarsi,534,3490,1815,1675,1970,1246,724,1520,569,951,937,791,146,260,106,45,2553,27.4925,77.6737,block_centroid_approximation
9,145,764,124369,Dhangaon,585,3488,1886,1602,2202,1375,827,1286,511,775,929,667,262,234,77,7,2559,27.4925,77.6737,block_centroid_approximation
9,145,764,124370,Bhainsa,513,3349,1813,1536,2057,1344,713,1292,469,823,858,819,39,263,3,10,2491,27.4925,77.6737,block_centroid_approximation
9,145,764,124371,Samaspur,227,1644,903,741,976,654,322,668,249,419,422,393,29,210,194,1,1222,27.4925,77.6737,block_centroid_approximation
9,145,764,124372,Bhuarsu,491,2940,1621,1319,1524,1053,471,1416,568,848,769,712,57,341,247,9,2171,27.4925,77.6737,block_centroid_approximation
9,145,764,124373,Dhana Lalchand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124374,Dhana Viran,37,288,157,131,145,99,46,143,58,85,64,63,1,24,0,0,224,27.4925,77.6737,block_centroid_approximation
9,145,764,124375,Mal,329,1883,1003,880,1063,687,376,820,316,504,749,431,318,351,38,1,1134,27.4925,77.6737,block_centroid_approximation
9,145,764,124376,Sersa,631,3662,1935,1727,2096,1405,691,1566,530,1036,987,923,64,374,20,8,2675,27.4925,77.6737,block_centroid_approximation
9,145,764,124377,Chharhgaon,447,2699,1450,1249,1590,1054,536,1109,396,713,653,615,38,298,61,21,2046,27.4925,77.6737,block_centroid_approximation
9,145,764,124378,Khediya,205,1221,666,555,737,487,250,484,179,305,354,287,67,214,5,2,867,27.4925,77.6737,block_centroid_approximation
9,145,764,124379,Pilua Sadiqpur,436,2570,1363,1207,1187,800,387,1383,563,820,646,589,57,167,7,9,1924,27.4925,77.6737,block_centroid_approximation
9,145,764,124380,Bamoli,159,900,493,407,595,364,231,305,129,176,247,218,29,116,30,7,653,27.4925,77.6737,block_centroid_approximation
9,145,764,124381,Beri,945,5391,2919,2472,3009,2034,975,2382,885,1497,1871,1350,521,633,807,43,3520,27.4925,77.6737,block_centroid_approximation
9,145,764,124382,Dhana Teja,560,3191,1724,1467,2093,1308,785,1098,416,682,738,669,69,162,67,47,2453,27.4925,77.6737,block_centroid_approximation
9,145,764,124383,Barari,755,4219,2288,1931,2662,1711,951,1557,577,980,1010,945,65,121,20,12,3209,27.4925,77.6737,block_centroid_approximation
9,145,764,124384,Anwla Sultanpur Bangar,336,2078,1080,998,1128,712,416,950,368,582,645,513,132,141,128,1,1433,27.4925,77.6737,block_centroid_approximation
9,145,764,124385,Anwla Sultanpur Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124386,Balrai Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124387,Jhandipur Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124388,Jhandipur Bangar,396,2458,1310,1148,1507,980,527,951,330,621,633,599,34,151,25,24,1825,27.4925,77.6737,block_centroid_approximation
9,145,764,124389,Balrai Bangar,290,1676,850,826,1019,635,384,657,215,442,431,379,52,196,13,14,1245,27.4925,77.6737,block_centroid_approximation
9,145,764,124390,Kurkanda,221,1462,770,692,863,545,318,599,225,374,458,371,87,112,62,2,1004,27.4925,77.6737,block_centroid_approximation
9,145,764,124391,Bhahai,824,5626,3031,2595,2838,1992,846,2788,1039,1749,1470,1266,204,435,289,15,4156,27.4925,77.6737,block_centroid_approximation
9,145,764,124392,Dhana Shamsabad,357,2251,1216,1035,1597,965,632,654,251,403,627,528,99,194,135,36,1624,27.4925,77.6737,block_centroid_approximation
9,145,764,124393,Garhaya Latifpur Khadar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4925,77.6737,block_centroid_approximation
9,145,764,124394,Garhaya Latifpur Bangar,676,4365,2357,2008,2396,1600,796,1969,757,1212,1147,964,183,428,237,10,3218,27.4925,77.6737,block_centroid_approximation
9,145,764,124395,Kherat,89,620,331,289,258,163,95,362,168,194,133,113,20,83,6,0,487,27.4925,77.6737,block_centroid_approximation
9,145,764,124396,Shahpur Farah,180,1087,566,521,683,411,272,404,155,249,250,234,16,112,14,3,837,27.4925,77.6737,block_centroid_approximation
9,145,764,124397,Mahuan,611,3562,1854,1708,2049,1294,755,1513,560,953,1219,884,335,181,67,42,2343,27.4925,77.6737,block_centroid_approximation
9,145,764,124398,Fateha,174,1283,693,590,903,557,346,380,136,244,309,272,37,92,12,4,974,27.4925,77.6737,block_centroid_approximation
9,145,764,124399,Makhdum,394,2099,1070,1029,1360,806,554,739,264,475,987,644,343,65,67,228,1112,27.4925,77.6737,block_centroid_approximation
9,145,764,124400,Hathaoli,99,584,304,280,378,220,158,206,84,122,173,123,50,67,14,0,411,27.4925,77.6737,block_centroid_approximation
9,145,764,124401,Daulatpur Farah,551,3148,1714,1434,1830,1198,632,1318,516,802,750,718,32,37,52,12,2398,27.4925,77.6737,block_centroid_approximation
9,145,764,124402,Rahimpur,125,723,389,334,458,283,175,265,106,159,185,172,13,57,2,8,538,27.4925,77.6737,block_centroid_approximation
9,145,764,124403,Chandrabhan,367,2224,1175,1049,1525,902,623,699,273,426,617,555,62,70,4,4,1607,27.4925,77.6737,block_centroid_approximation
9,145,764,124404,Bisu,309,1949,1018,931,1085,689,396,864,329,535,707,495,212,198,112,4,1242,27.4925,77.6737,block_centroid_approximation
9,145,764,124405,Jalal,169,1000,534,466,434,286,148,566,248,318,323,228,95,1,140,20,677,27.4925,77.6737,block_centroid_approximation
9,145,764,124406,Rosu,165,896,477,419,519,329,190,377,148,229,308,205,103,46,8,4,588,27.4925,77.6737,block_centroid_approximation
9,145,764,124407,Salempur Farah,265,1634,831,803,951,544,407,683,287,396,365,345,20,69,30,2,1269,27.4925,77.6737,block_centroid_approximation
9,145,764,124408,Sanaura,335,2154,1125,1029,1277,775,502,877,350,527,923,570,353,188,38,9,1231,27.4925,77.6737,block_centroid_approximation
9,145,764,124409,Jamalpur,246,1373,721,652,944,564,380,429,157,272,457,351,106,98,104,57,916,27.4925,77.6737,block_centroid_approximation
9,145,764,124410,Thirawali,252,1469,771,698,909,564,345,560,207,353,360,327,33,207,18,9,1109,27.4925,77.6737,block_centroid_approximation
9,145,764,124411,Mustafabad,764,4658,2514,2144,2376,1557,819,2282,957,1325,1278,1084,194,298,324,45,3380,27.4925,77.6737,block_centroid_approximation
9,145,764,124412,Parkham,500,3018,1612,1406,1482,985,497,1536,627,909,1207,793,414,215,87,37,1811,27.4925,77.6737,block_centroid_approximation
9,145,764,124413,Mirpur,101,615,329,286,340,224,116,275,105,170,312,163,149,58,60,8,303,27.4925,77.6737,block_centroid_approximation
9,145,764,124414,Dhana Khema,125,705,376,329,476,283,193,229,93,136,177,160,17,75,7,3,528,27.4925,77.6737,block_centroid_approximation
9,145,764,124415,Nagla Hirday Nurullapur,188,1161,623,538,637,395,242,524,228,296,580,299,281,136,22,4,581,27.4925,77.6737,block_centroid_approximation
9,145,764,124416,Pingari,553,3761,1974,1787,2217,1347,870,1544,627,917,1536,896,640,316,240,16,2225,27.4925,77.6737,block_centroid_approximation
9,145,764,124417,Karanpur,129,798,423,375,518,328,190,280,95,185,213,179,34,78,9,4,585,27.4925,77.6737,block_centroid_approximation
9,145,764,124418,Ikdanta,85,577,309,268,395,237,158,182,72,110,108,106,2,65,0,0,469,27.4925,77.6737,block_centroid_approximation
9,145,764,124419,Hasanpur,11,59,27,32,47,25,22,12,2,10,25,13,12,13,0,0,34,27.4925,77.6737,block_centroid_approximation
9,145,764,124420,Dharmpura,469,2806,1486,1320,1672,1086,586,1134,400,734,840,630,210,309,68,7,1966,27.4925,77.6737,block_centroid_approximation
9,145,764,124421,Mirzapur Brahmnan,121,645,351,294,451,274,177,194,77,117,186,174,12,91,17,0,459,27.4925,77.6737,block_centroid_approximation
9,145,764,124422,Ganjoli,249,1247,731,516,763,550,213,484,181,303,476,301,175,192,11,15,771,27.4925,77.6737,block_centroid_approximation
9,145,764,124423,Jiroli,148,905,485,420,602,386,216,303,99,204,350,225,125,112,47,19,555,27.4925,77.6737,block_centroid_approximation
9,145,764,124424,Garhi Rambal,98,639,335,304,505,285,220,134,50,84,167,149,18,86,1,2,472,27.4925,77.6737,block_centroid_approximation
9,145,764,124425,Dhana Jiwna,280,1597,839,758,978,637,341,619,202,417,554,377,177,223,62,4,1043,27.4925,77.6737,block_centroid_approximation
9,145,764,124426,Sarurpur,275,1731,954,777,1103,679,424,628,275,353,452,377,75,277,85,4,1279,27.4925,77.6737,block_centroid_approximation
9,145,764,124427,Nagla Abua,342,2028,1087,941,1264,769,495,764,318,446,605,470,135,243,105,17,1423,27.4925,77.6737,block_centroid_approximation
9,145,764,124428,Muiuddinpur,92,516,276,240,276,183,93,240,93,147,214,136,78,31,2,2,302,27.4925,77.6737,block_centroid_approximation
9,145,764,124429,Ol,1784,11648,6241,5407,6507,4085,2422,5141,2156,2985,3584,2903,681,537,593,57,8064,27.4925,77.6737,block_centroid_approximation
9,145,764,124430,Chokipur Kalan,187,1141,587,554,720,437,283,421,150,271,309,300,9,147,107,0,832,27.4925,77.6737,block_centroid_approximation
9,145,764,124431,Luhara,275,2036,1111,925,1119,734,385,917,377,540,700,486,214,232,90,6,1336,27.4925,77.6737,block_centroid_approximation
9,145,764,124432,Bhaderua,331,1952,1077,875,1184,794,390,768,283,485,1035,566,469,230,206,352,917,27.4925,77.6737,block_centroid_approximation
9,145,764,124433,Kirarai,370,2464,1307,1157,1388,922,466,1076,385,691,855,527,328,246,250,3,1609,27.4925,77.6737,block_centroid_approximation
9,145,764,124434,Shahzoopur Gujar,196,1275,650,625,701,451,250,574,199,375,575,305,270,143,11,0,700,27.4925,77.6737,block_centroid_approximation
9,145,764,124435,Birona,199,1115,580,535,751,435,316,364,145,219,621,336,285,167,150,14,494,27.4925,77.6737,block_centroid_approximation
9,145,764,124436,Jafar Nagar,53,284,154,130,171,108,63,113,46,67,131,74,57,52,0,0,153,27.4925,77.6737,block_centroid_approximation
9,145,764,124437,Jhurawai,999,6234,3393,2841,3664,2428,1236,2570,965,1605,2200,1619,581,763,280,25,4034,27.4925,77.6737,block_centroid_approximation
9,145,764,124438,Malikpur,224,1395,738,657,906,557,349,489,181,308,568,374,194,167,83,34,827,27.4925,77.6737,block_centroid_approximation
9,145,764,124439,Kawaila,170,1124,611,513,670,438,232,454,173,281,571,326,245,114,55,2,553,27.4925,77.6737,block_centroid_approximation
9,145,764,124440,Baqalpur Farah,127,816,424,392,407,278,129,409,146,263,224,185,39,40,56,7,592,27.4925,77.6737,block_centroid_approximation
9,145,764,124441,Barauda Mashrakpur,453,2542,1332,1210,1393,857,536,1149,475,674,863,629,234,423,10,3,1679,27.4925,77.6737,block_centroid_approximation
9,145,764,124442,Begampur,112,721,376,345,470,286,184,251,90,161,203,159,44,76,3,12,518,27.4925,77.6737,block_centroid_approximation
9,145,764,124443,Mirzapur Nagla,152,919,481,438,496,318,178,423,163,260,369,234,135,54,88,9,550,27.4925,77.6737,block_centroid_approximation
9,145,764,124444,Gokulpur,44,228,115,113,155,95,60,73,20,53,94,47,47,36,8,1,134,27.4925,77.6737,block_centroid_approximation
9,145,764,124445,Jodhpur,165,960,524,436,547,358,189,413,166,247,341,237,104,74,11,8,619,27.4925,77.6737,block_centroid_approximation
